,uniprot_id,pdb_id,chain_id,rank,coverage,resolution,start,end,unp_start,unp_end,experimental_method
332,P0ABQ4,5dfr,A,88,1.0,2.3,1,159,1,159,X-ray diffraction
333,P0ABQ4,7nae,A,89,1.0,2.35,1,159,1,159,X-ray diffraction
334,P0ABQ4,1rh3,A,90,1.0,2.4,1,159,1,159,X-ray diffraction
335,P0ABQ4,6dfr,A,91,1.0,2.4,1,159,1,159,X-ray diffraction
336,P0ABQ4,1ddr,A,92,1.0,2.45,1,159,1,159,X-ray diffraction
337,P0ABQ4,1ddr,B,92,1.0,2.45,1,159,1,159,X-ray diffraction
338,P0ABQ4,1tdr,A,93,1.0,2.5,1,159,1,159,X-ray diffraction
339,P0ABQ4,1tdr,B,93,1.0,2.5,1,159,1,159,X-ray diffraction
340,P0ABQ4,4eig,A,94,1.0,2.5,1,159,1,159,X-ray diffraction
341,P0ABQ4,7dfr,A,95,1.0,2.5,1,159,1,159,X-ray diffraction
342,P0ABQ4,1dre,A,96,1.0,2.6,1,159,1,159,X-ray diffraction
343,P0ABQ4,1rd7,A,97,1.0,2.6,1,159,1,159,X-ray diffraction
344,P0ABQ4,1rd7,B,97,1.0,2.6,1,159,1,159,X-ray diffraction
345,P0ABQ4,1re7,A,98,1.0,2.6,1,159,1,159,X-ray diffraction
346,P0ABQ4,1re7,B,98,1.0,2.6,1,159,1,159,X-ray diffraction
347,P0ABQ4,2ano,A,99,1.0,2.68,1,159,1,159,X-ray diffraction
348,P0ABQ4,1rx8,A,100,1.0,2.8,1,159,1,159,X-ray diffraction
349,P0ABQ4,4fhb,A,101,1.0,2.8,1,159,1,159,X-ray diffraction
350,P0ABQ4,7f3b,A,102,1.0,2.81,1,159,1,159,X-ray diffraction
351,P0ABQ4,7mym,A,103,1.0,3.04,1,159,1,159,X-ray diffraction
352,P0ABQ4,7mym,B,103,1.0,3.04,1,159,1,159,X-ray diffraction
353,P0ABQ4,7mym,C,103,1.0,3.04,1,159,1,159,X-ray diffraction
354,P0ABQ4,5uii,A,104,0.994,1.351,2,159,2,159,X-ray diffraction
355,P0ABQ4,4kjl,A,105,0.994,1.38,1,160,1,159,X-ray diffraction
356,P0ABQ4,4gh8,A,106,0.994,1.85,1,162,1,158,X-ray diffraction
357,P0ABQ4,4gh8,B,106,0.994,1.85,1,162,1,158,X-ray diffraction
358,P0ABQ4,5uip,A,107,0.994,1.9,2,159,2,159,X-ray diffraction
359,P0ABQ4,5uip,B,107,0.994,1.9,2,159,2,159,X-ray diffraction
360,P0ABQ4,6rul,A,108,0.937,2.2,91,239,11,159,X-ray diffraction
361,P0ABQ4,6rul,A,108,0.937,2.2,91,239,11,159,X-ray diffraction
362,P0ABQ4,6rum,A,109,0.862,1.6,102,238,23,159,X-ray diffraction
363,P0ABQ4,6rum,A,109,0.862,1.6,102,238,23,159,X-ray diffraction
364,P19624,1ptm,A,1,1.0,1.96,1,329,1,329,X-ray diffraction
365,P19624,1ptm,B,1,1.0,1.96,1,329,1,329,X-ray diffraction
366,P19624,1ps7,A,2,1.0,2.47,1,329,1,329,X-ray diffraction
367,P19624,1ps7,B,2,1.0,2.47,1,329,1,329,X-ray diffraction
368,P19624,1ps7,C,2,1.0,2.47,1,329,1,329,X-ray diffraction
369,P19624,1ps7,D,2,1.0,2.47,1,329,1,329,X-ray diffraction
370,P19624,1ps6,A,3,0.997,2.25,1,328,2,329,X-ray diffraction
371,P19624,1ps6,B,3,0.997,2.25,1,328,2,329,X-ray diffraction
372,P31554,4rhb,A,1,0.766,3.355,25,606,203,784,X-ray diffraction
373,P31554,4rhb,C,1,0.766,3.355,25,606,203,784,X-ray diffraction
374,P08203,1k0w,A,1,1.0,2.1,1,231,1,231,X-ray diffraction
375,P08203,1k0w,B,1,1.0,2.1,1,231,1,231,X-ray diffraction
376,P08203,1k0w,C,1,1.0,2.1,1,231,1,231,X-ray diffraction
377,P08203,1k0w,D,1,1.0,2.1,1,231,1,231,X-ray diffraction
378,P08203,1k0w,E,1,1.0,2.1,1,231,1,231,X-ray diffraction
379,P08203,1k0w,F,1,1.0,2.1,1,231,1,231,X-ray diffraction
380,P08203,1jdi,A,2,1.0,2.4,1,231,1,231,X-ray diffraction
381,P08203,1jdi,B,2,1.0,2.4,1,231,1,231,X-ray diffraction
382,P08203,1jdi,C,2,1.0,2.4,1,231,1,231,X-ray diffraction
383,P08203,1jdi,D,2,1.0,2.4,1,231,1,231,X-ray diffraction
384,P08203,1jdi,E,2,1.0,2.4,1,231,1,231,X-ray diffraction
385,P08203,1jdi,F,2,1.0,2.4,1,231,1,231,X-ray diffraction
386,P08202,4f2d,A,1,1.0,2.3,1,500,1,500,X-ray diffraction
387,P08202,4f2d,B,1,1.0,2.3,1,500,1,500,X-ray diffraction
388,P08202,4f2d,C,1,1.0,2.3,1,500,1,500,X-ray diffraction
389,P08202,2ajt,A,2,1.0,2.6,1,500,1,500,X-ray diffraction
390,P08202,2ajt,B,2,1.0,2.6,1,500,1,500,X-ray diffraction
391,P08202,2ajt,C,2,1.0,2.6,1,500,1,500,X-ray diffraction
392,P08202,2hxg,A,3,1.0,2.8,1,500,1,500,X-ray diffraction
393,P08202,2hxg,B,3,1.0,2.8,1,500,1,500,X-ray diffraction
394,P08202,2hxg,C,3,1.0,2.8,1,500,1,500,X-ray diffraction
395,P08202,7cxo,A,4,0.194,3.2,285,381,286,382,X-ray diffraction
396,P08202,7cxo,A,4,0.194,3.2,285,381,286,382,X-ray diffraction
397,P08202,7cxo,A,4,0.194,3.2,285,381,286,382,X-ray diffraction
398,P08202,7cxo,B,4,0.194,3.2,285,381,286,382,X-ray diffraction
399,P08202,7cxo,B,4,0.194,3.2,285,381,286,382,X-ray diffraction
400,P08202,7cxo,B,4,0.194,3.2,285,381,286,382,X-ray diffraction
401,P08202,7cxo,C,4,0.194,3.2,285,381,286,382,X-ray diffraction
402,P08202,7cxo,C,4,0.194,3.2,285,381,286,382,X-ray diffraction
403,P08202,7cxo,C,4,0.194,3.2,285,381,286,382,X-ray diffraction
404,P08202,7cxo,D,4,0.194,3.2,285,381,286,382,X-ray diffraction
405,P08202,7cxo,D,4,0.194,3.2,285,381,286,382,X-ray diffraction
406,P08202,7cxo,D,4,0.194,3.2,285,381,286,382,X-ray diffraction
407,P08202,7cxo,E,4,0.194,3.2,285,381,286,382,X-ray diffraction
408,P08202,7cxo,E,4,0.194,3.2,285,381,286,382,X-ray diffraction
409,P08202,7cxo,E,4,0.194,3.2,285,381,286,382,X-ray diffraction
410,P08202,7cxo,F,4,0.194,3.2,285,381,286,382,X-ray diffraction
411,P08202,7cxo,F,4,0.194,3.2,285,381,286,382,X-ray diffraction
412,P08202,7cxo,F,4,0.194,3.2,285,381,286,382,X-ray diffraction
413,P08202,7chl,A,5,0.194,3.4,285,381,286,382,X-ray diffraction
414,P08202,7chl,A,5,0.194,3.4,285,381,286,382,X-ray diffraction
415,P08202,7chl,A,5,0.194,3.4,285,381,286,382,X-ray diffraction
416,P08202,7chl,B,5,0.194,3.4,285,381,286,382,X-ray diffraction
417,P08202,7chl,B,5,0.194,3.4,285,381,286,382,X-ray diffraction
418,P08202,7chl,B,5,0.194,3.4,285,381,286,382,X-ray diffraction
419,P08202,7chl,C,5,0.194,3.4,285,381,286,382,X-ray diffraction
420,P08202,7chl,C,5,0.194,3.4,285,381,286,382,X-ray diffraction
421,P08202,7chl,C,5,0.194,3.4,285,381,286,382,X-ray diffraction
422,P08202,7chl,D,5,0.194,3.4,285,381,286,382,X-ray diffraction
423,P08202,7chl,D,5,0.194,3.4,285,381,286,382,X-ray diffraction
424,P08202,7chl,D,5,0.194,3.4,285,381,286,382,X-ray diffraction
425,P08202,7chl,E,5,0.194,3.4,285,381,286,382,X-ray diffraction
426,P08202,7chl,E,5,0.194,3.4,285,381,286,382,X-ray diffraction
427,P08202,7chl,E,5,0.194,3.4,285,381,286,382,X-ray diffraction
428,P08202,7chl,F,5,0.194,3.4,285,381,286,382,X-ray diffraction
429,P08202,7chl,F,5,0.194,3.4,285,381,286,382,X-ray diffraction
430,P08202,7chl,F,5,0.194,3.4,285,381,286,382,X-ray diffraction
431,P08202,7chl,G,5,0.194,3.4,285,381,286,382,X-ray diffraction
432,P08202,7chl,G,5,0.194,3.4,285,381,286,382,X-ray diffraction
433,P08202,7chl,G,5,0.194,3.4,285,381,286,382,X-ray diffraction
434,P08202,7chl,H,5,0.194,3.4,285,381,286,382,X-ray diffraction
435,P08202,7chl,H,5,0.194,3.4,285,381,286,382,X-ray diffraction
436,P08202,7chl,H,5,0.194,3.4,285,381,286,382,X-ray diffraction
437,P08202,7chl,I,5,0.194,3.4,285,381,286,382,X-ray diffraction
438,P08202,7chl,I,5,0.194,3.4,285,381,286,382,X-ray diffraction
439,P08202,7chl,I,5,0.194,3.4,285,381,286,382,X-ray diffraction
440,P08202,7chl,J,5,0.194,3.4,285,381,286,382,X-ray diffraction
441,P08202,7chl,J,5,0.194,3.4,285,381,286,382,X-ray diffraction
442,P08202,7chl,J,5,0.194,3.4,285,381,286,382,X-ray diffraction
443,P08202,7chl,K,5,0.194,3.4,285,381,286,382,X-ray diffraction
444,P08202,7chl,K,5,0.194,3.4,285,381,286,382,X-ray diffraction
445,P08202,7chl,K,5,0.194,3.4,285,381,286,382,X-ray diffraction
446,P08202,7chl,L,5,0.194,3.4,285,381,286,382,X-ray diffraction
447,P08202,7chl,L,5,0.194,3.4,285,381,286,382,X-ray diffraction
448,P08202,7chl,L,5,0.194,3.4,285,381,286,382,X-ray diffraction
449,P31550,2qry,A,1,1.0,2.25,22,330,19,327,X-ray diffraction
450,P31550,2qry,B,1,1.0,2.25,22,330,19,327,X-ray diffraction
451,P31550,2qry,C,1,1.0,2.25,22,330,19,327,X-ray diffraction
452,P31550,2qry,D,1,1.0,2.25,22,330,19,327,X-ray diffraction
453,P30125,1cm7,A,1,1.0,2.06,1,363,1,363,X-ray diffraction
454,P30125,1cm7,B,1,1.0,2.06,1,363,1,363,X-ray diffraction
455,P00894,2f1f,A,1,0.994,1.75,3,164,2,163,X-ray diffraction
456,P00894,2f1f,B,1,0.994,1.75,3,164,2,163,X-ray diffraction
457,P0AD68,7onw,A,1,0.918,2.7,25,564,49,588,X-ray diffraction
458,P0AD68,7onn,A,2,0.684,1.92,3,410,140,570,X-ray diffraction
459,P0AD68,7ono,A,3,0.684,2.3,3,410,140,570,X-ray diffraction
460,P0AD68,6hzq,A,4,0.58,1.95,8,348,234,588,X-ray diffraction
461,P0AD68,6i1i,A,5,0.578,1.75,8,348,234,588,X-ray diffraction
462,P22188,7b61,A,1,1.0,1.65,2,496,1,495,X-ray diffraction
463,P22188,7b61,B,1,1.0,1.65,2,496,1,495,X-ray diffraction
464,P22188,7b6m,A,2,1.0,1.67,2,496,1,495,X-ray diffraction
465,P22188,7b6m,B,2,1.0,1.67,2,496,1,495,X-ray diffraction
466,P22188,7b6p,A,3,1.0,1.68,2,496,1,495,X-ray diffraction
467,P22188,7b6p,B,3,1.0,1.68,2,496,1,495,X-ray diffraction
468,P22188,7b53,A,4,1.0,1.75,2,496,1,495,X-ray diffraction
469,P22188,7b53,B,4,1.0,1.75,2,496,1,495,X-ray diffraction
470,P22188,7b6n,A,5,1.0,1.79,2,496,1,495,X-ray diffraction
471,P22188,7b6n,B,5,1.0,1.79,2,496,1,495,X-ray diffraction
472,P22188,7b6q,A,6,1.0,1.82,2,496,1,495,X-ray diffraction
473,P22188,7b6q,B,6,1.0,1.82,2,496,1,495,X-ray diffraction
474,P22188,7b9w,AAA,7,1.0,1.82,2,496,1,495,X-ray diffraction
475,P22188,7b9w,BBB,7,1.0,1.82,2,496,1,495,X-ray diffraction
476,P22188,7b6k,A,8,1.0,1.838,2,496,1,495,X-ray diffraction
477,P22188,7b6k,B,8,1.0,1.838,2,496,1,495,X-ray diffraction
478,P22188,7b6o,A,9,1.0,1.86,2,496,1,495,X-ray diffraction
479,P22188,7b6o,B,9,1.0,1.86,2,496,1,495,X-ray diffraction
480,P22188,7b68,A,10,1.0,1.89,2,496,1,495,X-ray diffraction
481,P22188,7b68,B,10,1.0,1.89,2,496,1,495,X-ray diffraction
482,P22188,7b60,A,11,1.0,1.91,2,496,1,495,X-ray diffraction
483,P22188,7b60,B,11,1.0,1.91,2,496,1,495,X-ray diffraction
484,P22188,7b6i,A,12,1.0,2.069,2,496,1,495,X-ray diffraction
485,P22188,7b6i,B,12,1.0,2.069,2,496,1,495,X-ray diffraction
486,P22188,7b6l,A,13,1.0,2.08,2,496,1,495,X-ray diffraction
487,P22188,7b6l,B,13,1.0,2.08,2,496,1,495,X-ray diffraction
488,P22188,7b6j,A,14,1.0,2.09,2,496,1,495,X-ray diffraction
489,P22188,7b6j,B,14,1.0,2.09,2,496,1,495,X-ray diffraction
490,P22188,7b9e,A,15,1.0,2.12,2,496,1,495,X-ray diffraction
491,P22188,7b9e,B,15,1.0,2.12,2,496,1,495,X-ray diffraction
492,P22188,1e8c,A,16,0.998,2.0,1,494,2,495,X-ray diffraction
493,P22188,1e8c,B,16,0.998,2.0,1,494,2,495,X-ray diffraction
494,P11880,1gg4,A,1,1.0,2.3,1,452,1,452,X-ray diffraction
495,P11880,1gg4,B,1,1.0,2.3,1,452,1,452,X-ray diffraction
496,P14900,2y1o,A,1,1.0,1.49,1,438,1,438,X-ray diffraction
497,P14900,2y66,A,2,1.0,1.49,1,438,1,438,X-ray diffraction
498,P14900,2y68,A,3,1.0,1.49,1,438,1,438,X-ray diffraction
499,P14900,2jfg,A,4,1.0,1.52,1,438,1,438,X-ray diffraction
500,P14900,2y67,A,5,1.0,1.85,1,438,1,438,X-ray diffraction
501,P14900,2uup,A,6,1.0,1.88,1,438,1,438,X-ray diffraction
502,P14900,2jff,A,7,1.0,1.89,1,438,1,438,X-ray diffraction
503,P14900,2vtd,A,8,1.0,1.94,1,438,1,438,X-ray diffraction
504,P14900,2jfh,A,9,1.0,1.97,1,438,1,438,X-ray diffraction
505,P14900,2vte,A,10,1.0,2.2,1,438,1,438,X-ray diffraction
506,P14900,2uuo,A,11,1.0,2.5,1,438,1,438,X-ray diffraction
507,P14900,2x5o,A,12,0.998,1.46,1,437,2,438,X-ray diffraction
508,P14900,2xpc,A,13,0.998,1.49,1,437,2,438,X-ray diffraction
509,P14900,2wjp,A,14,0.998,1.6,1,437,2,438,X-ray diffraction
510,P14900,4uag,A,15,0.998,1.66,1,437,2,438,X-ray diffraction
511,P14900,2uag,A,16,0.998,1.7,1,437,2,438,X-ray diffraction
512,P14900,3uag,A,17,0.998,1.77,1,437,2,438,X-ray diffraction
513,P14900,5a5e,A,18,0.998,1.84,1,437,2,438,X-ray diffraction
514,P14900,1eeh,A,19,0.998,1.9,1,437,2,438,X-ray diffraction
515,P14900,5a5f,A,20,0.998,1.9,1,437,2,438,X-ray diffraction
516,P14900,1uag,A,21,0.998,1.95,1,437,2,438,X-ray diffraction
517,P14900,1e0d,A,22,0.998,2.4,1,437,2,438,X-ray diffraction
518,P17443,1f0k,A,1,1.0,1.9,2,356,1,355,X-ray diffraction
519,P17443,1f0k,B,1,1.0,1.9,2,356,1,355,X-ray diffraction
520,P17443,1nlm,A,2,0.997,2.5,3,356,2,355,X-ray diffraction
521,P17443,1nlm,B,2,0.997,2.5,3,356,2,355,X-ray diffraction
522,P17952,2f00,A,1,1.0,2.5,1,491,1,491,X-ray diffraction
523,P17952,2f00,B,1,1.0,2.5,1,491,1,491,X-ray diffraction
524,P07862,4c5c,A,1,1.0,1.4,25,330,1,306,X-ray diffraction
525,P07862,4c5c,B,1,1.0,1.4,25,330,1,306,X-ray diffraction
526,P07862,4c5b,A,2,1.0,1.5,25,330,1,306,X-ray diffraction
527,P07862,4c5b,B,2,1.0,1.5,25,330,1,306,X-ray diffraction
528,P07862,4c5a,A,3,1.0,1.65,25,330,1,306,X-ray diffraction
529,P07862,4c5a,B,3,1.0,1.65,25,330,1,306,X-ray diffraction
530,P07862,1iow,A,4,1.0,1.9,1,306,1,306,X-ray diffraction
531,P07862,1iov,A,5,1.0,2.2,1,306,1,306,X-ray diffraction
532,P07862,2dln,A,6,1.0,2.3,1,306,1,306,X-ray diffraction
533,P0A725,4mqy,A,1,1.0,2.005,1,305,1,305,X-ray diffraction
534,P0A725,7phj,A,2,1.0,2.45,1,305,1,305,X-ray diffraction
535,P08337,7ww6,A,1,1.0,1.36,1,129,1,129,X-ray diffraction
536,P08337,7ww5,A,2,1.0,1.57,1,129,1,129,X-ray diffraction
537,P08337,7x9o,A,3,1.0,1.58,1,129,1,129,X-ray diffraction
538,P08337,7ww8,A,4,1.0,1.64,1,129,1,129,X-ray diffraction
539,P08337,7ww7,A,5,1.0,1.67,1,129,1,129,X-ray diffraction
540,P08337,7x9h,A,6,1.0,1.69,1,129,1,129,X-ray diffraction
541,P08337,7x9n,A,7,1.0,1.7,1,129,1,129,X-ray diffraction
542,P08337,3a6s,A,8,1.0,1.8,1,129,1,129,X-ray diffraction
543,P08337,3a6s,B,8,1.0,1.8,1,129,1,129,X-ray diffraction
544,P08337,7ww9,A,9,1.0,1.8,1,129,1,129,X-ray diffraction
545,P08337,7x9k,A,10,1.0,1.81,1,129,1,129,X-ray diffraction
546,P08337,7x9l,A,11,1.0,1.82,1,129,1,129,X-ray diffraction
547,P08337,7wwa,A,12,1.0,1.9,1,129,1,129,X-ray diffraction
548,P08337,7x9i,A,13,1.0,1.9,1,129,1,129,X-ray diffraction
549,P08337,3a6t,A,14,1.0,1.96,1,129,1,129,X-ray diffraction
550,P08337,7x9j,A,15,1.0,1.98,1,129,1,129,X-ray diffraction
551,P08337,3a6v,A,16,1.0,2.0,1,129,1,129,X-ray diffraction
552,P08337,3a6v,B,16,1.0,2.0,1,129,1,129,X-ray diffraction
553,P08337,3a6u,A,17,1.0,2.56,1,129,1,129,X-ray diffraction
554,P08337,1mut,A,18,1.0,,1,129,1,129,Solution NMR
555,P08337,1ppx,A,19,1.0,,1,129,1,129,Solution NMR
556,P08337,1pun,A,20,1.0,,1,129,1,129,Solution NMR
557,P08337,1puq,A,21,1.0,,1,129,1,129,Solution NMR
558,P08337,1pus,A,22,1.0,,1,129,1,129,Solution NMR
559,P08337,1tum,A,23,1.0,,1,129,1,129,Solution NMR
560,P0A6I9,1n3b,A,1,1.0,1.8,1,206,1,206,X-ray diffraction
561,P0A6I9,1n3b,B,1,1.0,1.8,1,206,1,206,X-ray diffraction
562,P0A6I9,1n3b,C,1,1.0,1.8,1,206,1,206,X-ray diffraction
563,P0A6I9,6ari,A,2,1.0,2.0,1,206,1,206,X-ray diffraction
564,P0A6I9,6ari,B,2,1.0,2.0,1,206,1,206,X-ray diffraction
565,P0A6I9,1t3h,A,3,1.0,2.5,1,206,1,206,X-ray diffraction
566,P0A6I9,1t3h,B,3,1.0,2.5,1,206,1,206,X-ray diffraction
567,P0A6I9,1t3h,C,3,1.0,2.5,1,206,1,206,X-ray diffraction
568,P0A6I9,1vht,A,4,0.995,1.59,4,208,2,206,X-ray diffraction
569,P0A6I9,1vht,B,4,0.995,1.59,4,208,2,206,X-ray diffraction
570,P0A6I9,1vht,C,4,0.995,1.59,4,208,2,206,X-ray diffraction
571,P0A6I9,1vhl,A,5,0.995,1.65,4,208,2,206,X-ray diffraction
572,P0A6I9,1vhl,B,5,0.995,1.65,4,208,2,206,X-ray diffraction
573,P0A6I9,1vhl,C,5,0.995,1.65,4,208,2,206,X-ray diffraction
574,P0A6I9,1viy,A,6,0.995,1.89,4,208,2,206,X-ray diffraction
575,P0A6I9,1viy,B,6,0.995,1.89,4,208,2,206,X-ray diffraction
576,P0A6I9,1viy,C,6,0.995,1.89,4,208,2,206,X-ray diffraction
577,P0AFG8,2qtc,A,1,0.999,1.77,1,886,2,887,X-ray diffraction
578,P0AFG8,2qtc,B,1,0.999,1.77,1,886,2,887,X-ray diffraction
579,P0AFG8,1l8a,A,2,0.999,1.85,1,886,2,887,X-ray diffraction
580,P0AFG8,1l8a,B,2,0.999,1.85,1,886,2,887,X-ray diffraction
581,P0AFG8,2g28,A,3,0.999,1.85,1,886,2,887,X-ray diffraction
582,P0AFG8,2g28,B,3,0.999,1.85,1,886,2,887,X-ray diffraction
583,P0AFG8,2iea,A,4,0.999,1.85,1,886,2,887,X-ray diffraction
584,P0AFG8,2iea,B,4,0.999,1.85,1,886,2,887,X-ray diffraction
585,P0AFG8,2qta,A,5,0.999,1.85,1,886,2,887,X-ray diffraction
586,P0AFG8,2qta,B,5,0.999,1.85,1,886,2,887,X-ray diffraction
587,P0AFG8,1rp7,A,6,0.999,2.09,1,886,2,887,X-ray diffraction
588,P0AFG8,1rp7,A,6,0.999,2.09,1,886,2,887,X-ray diffraction
589,P0AFG8,1rp7,B,6,0.999,2.09,1,886,2,887,X-ray diffraction
590,P0AFG8,1rp7,B,6,0.999,2.09,1,886,2,887,X-ray diffraction
591,P0AFG8,2g25,A,7,0.999,2.1,1,886,2,887,X-ray diffraction
592,P0AFG8,2g25,B,7,0.999,2.1,1,886,2,887,X-ray diffraction
593,P0AFG8,2g67,A,8,0.999,2.32,1,886,2,887,X-ray diffraction
594,P0AFG8,2g67,B,8,0.999,2.32,1,886,2,887,X-ray diffraction
595,P0A9P0,4jdr,A,1,1.0,2.5,1,474,1,474,X-ray diffraction
596,P0A9P0,4jdr,B,1,1.0,2.5,1,474,1,474,X-ray diffraction
597,P36683,1l5j,A,1,1.0,2.4,1,865,1,865,X-ray diffraction
598,P36683,1l5j,B,1,1.0,2.4,1,865,1,865,X-ray diffraction
599,P09158,3o4f,A,1,1.0,2.9,7,294,1,288,X-ray diffraction
600,P09158,3o4f,B,1,1.0,2.9,7,294,1,288,X-ray diffraction
601,P09158,3o4f,C,1,1.0,2.9,7,294,1,288,X-ray diffraction
602,P09158,3o4f,D,1,1.0,2.9,7,294,1,288,X-ray diffraction
603,P09158,3o4f,E,1,1.0,2.9,7,294,1,288,X-ray diffraction
604,P09158,3o4f,F,1,1.0,2.9,7,294,1,288,X-ray diffraction
605,P09158,3o4f,G,1,1.0,2.9,7,294,1,288,X-ray diffraction
606,P09158,3o4f,H,1,1.0,2.9,7,294,1,288,X-ray diffraction
607,P36649,4e9s,A,1,1.0,1.06,1,488,29,516,X-ray diffraction
608,P36649,3od3,A,2,1.0,1.1,1,488,29,516,X-ray diffraction
609,P36649,3uad,A,3,1.0,1.1,1,488,29,516,X-ray diffraction
610,P36649,3uab,A,4,1.0,1.3,1,488,29,516,X-ray diffraction
611,P36649,3uac,A,5,1.0,1.3,1,488,29,516,X-ray diffraction
612,P36649,3uae,A,6,1.0,1.3,1,488,29,516,X-ray diffraction
613,P36649,4e9q,A,7,1.0,1.3,1,488,29,516,X-ray diffraction
614,P36649,4e9r,A,8,1.0,1.3,1,488,29,516,X-ray diffraction
615,P36649,4e9t,A,9,1.0,1.3,1,488,29,516,X-ray diffraction
616,P36649,1kv7,A,10,1.0,1.4,1,488,29,516,X-ray diffraction
617,P36649,4hak,A,11,1.0,1.4,1,488,29,516,X-ray diffraction
618,P36649,4hal,A,12,1.0,1.4,1,488,29,516,X-ray diffraction
619,P36649,5b7e,A,13,1.0,1.42,1,516,1,516,X-ray diffraction
620,P36649,3pav,A,14,1.0,1.45,1,488,29,516,X-ray diffraction
621,P36649,5b7f,A,15,1.0,1.45,5,492,29,516,X-ray diffraction
622,P36649,5ys1,A,16,1.0,1.49,1,516,1,516,X-ray diffraction
623,P36649,7f0v,A,17,1.0,1.494,1,516,1,516,X-ray diffraction
624,P36649,7f0v,B,17,1.0,1.494,1,516,1,516,X-ray diffraction
625,P36649,1pf3,A,18,1.0,1.5,1,488,29,516,X-ray diffraction
626,P36649,3nsc,A,19,1.0,1.5,1,488,29,516,X-ray diffraction
627,P36649,3qqx,A,20,1.0,1.5,1,488,29,516,X-ray diffraction
628,P36649,4ner,A,21,1.0,1.6,1,488,29,516,X-ray diffraction
629,P36649,1n68,A,22,1.0,1.7,1,488,29,516,X-ray diffraction
630,P36649,3uaa,A,23,1.0,1.7,1,488,29,516,X-ray diffraction
631,P36649,7f19,A,24,1.0,1.773,1,516,1,516,X-ray diffraction
632,P36649,3nt0,A,25,1.0,1.8,1,488,29,516,X-ray diffraction
633,P36649,5b7m,A,26,1.0,1.8,5,492,29,516,X-ray diffraction
634,P36649,5b7m,B,26,1.0,1.8,5,492,29,516,X-ray diffraction
635,P36649,5b7m,C,26,1.0,1.8,5,492,29,516,X-ray diffraction
636,P36649,6im8,A,27,1.0,1.801,1,488,29,516,X-ray diffraction
637,P36649,6im8,A,27,1.0,1.801,1,488,29,516,X-ray diffraction
638,P36649,4ef3,A,28,1.0,1.9,1,488,29,516,X-ray diffraction
639,P36649,2fqe,A,29,1.0,1.92,1,488,29,516,X-ray diffraction
640,P36649,6im7,A,30,1.0,1.97,1,488,29,516,X-ray diffraction
641,P36649,6im7,A,30,1.0,1.97,1,488,29,516,X-ray diffraction
642,P36649,2fqf,A,31,1.0,2.0,1,488,29,516,X-ray diffraction
643,P36649,3nsd,A,32,1.0,2.0,1,488,29,516,X-ray diffraction
644,P36649,3nsf,A,33,1.0,2.0,1,488,29,516,X-ray diffraction
645,P36649,3pau,A,34,1.0,2.0,1,488,29,516,X-ray diffraction
646,P36649,3nsy,A,35,1.0,2.1,1,488,29,516,X-ray diffraction
647,P36649,5ys5,A,36,1.0,2.2,1,516,1,516,X-ray diffraction
648,P36649,2fqg,A,37,1.0,2.3,1,488,29,516,X-ray diffraction
649,P36649,2fqd,A,38,1.0,2.4,1,488,29,516,X-ray diffraction
650,P36649,6im9,A,39,1.0,3.3,1,488,29,516,X-ray diffraction
651,P36649,6im9,A,39,1.0,3.3,1,488,29,516,X-ray diffraction
652,P36649,2yxw,A,40,0.902,1.5,1,440,29,516,X-ray diffraction
653,P36649,2yxw,B,40,0.902,1.5,1,440,29,516,X-ray diffraction
654,P36649,2yxv,A,41,0.902,1.81,1,440,29,516,X-ray diffraction
655,P36649,2yxv,B,41,0.902,1.81,1,440,29,516,X-ray diffraction
656,P0A9M2,5knx,A,1,1.0,2.4,5,182,1,178,X-ray diffraction
657,P0A9M2,5knx,B,1,1.0,2.4,5,182,1,178,X-ray diffraction
658,P0A9M2,5knt,A,2,1.0,2.55,5,182,1,178,X-ray diffraction
659,P0A9M2,5knt,B,2,1.0,2.55,5,182,1,178,X-ray diffraction
660,P0A9M2,5kns,A,3,1.0,2.792,5,182,1,178,X-ray diffraction
661,P0A9M2,5kns,B,3,1.0,2.792,5,182,1,178,X-ray diffraction
662,P0A9M2,1g9s,A,4,1.0,2.8,5,182,1,178,X-ray diffraction
663,P0A9M2,1g9s,B,4,1.0,2.8,5,182,1,178,X-ray diffraction
664,P0A9M2,1g9t,A,5,1.0,2.8,5,182,1,178,X-ray diffraction
665,P0A9M2,1g9t,B,5,1.0,2.8,5,182,1,178,X-ray diffraction
666,P0A9M2,5knu,A,6,1.0,2.808,5,182,1,178,X-ray diffraction
667,P0A9M2,5knu,B,6,1.0,2.808,5,182,1,178,X-ray diffraction
668,P0A9M2,5knv,A,7,1.0,2.861,5,182,1,178,X-ray diffraction
669,P0A9M2,5knv,B,7,1.0,2.861,5,182,1,178,X-ray diffraction
670,P0A9M2,5knr,A,8,1.0,2.864,5,182,1,178,X-ray diffraction
671,P0A9M2,5knr,B,8,1.0,2.864,5,182,1,178,X-ray diffraction
672,P0A9M2,1grv,A,9,1.0,2.9,5,182,1,178,X-ray diffraction
673,P0A9M2,1grv,B,9,1.0,2.9,5,182,1,178,X-ray diffraction
674,P0A9M2,8cag,A,10,0.989,2.4,1,176,1,176,X-ray diffraction
675,P0A9M2,8cag,B,10,0.989,2.4,1,176,1,176,X-ray diffraction
676,P61517,1i6p,A,1,1.0,2.0,1,220,1,220,X-ray diffraction
